Port,Group1L,"","","","","",Group1R,"","","","","",Group2L,"","","","","",Group2R,"","","","","",Group3L,"","","","","",Group3R,"","","","","",Group4L,"","","","","",Group4R,"","","","","",Group5L,"","","","","",Group5R,"","","","","",Group6L,"","","","","",Group6R,"","","","","",Group7L,"","","","","",Group7R,"","","","","",Group8L,"","","","","",Group8R,"","","","","",Group9L,"","","","","",Group9R,"","","","","",Group10L,"","","","","",Group10R,"","","","","",Group11L,"","","","","",Group11R,"","","","","",Group12L,"","","","","",Group12R,"","","","","",Group13L,"","","","","",Group13R,"","","","","",Group14L,"","","","","",Group14R,"","","","","",Group15L,"","","","","",Group15R,"","","","","",Group16L,"","","","","",Group16R,"","","","","",Group17L,"","","","","",Group17R,"","","","","",Group18L,"","","","","",Group18R,"","","","","",Group19L,"","","","","",Group19R,"","","","","",Group20L,"","","","","",Group20R,"","","","","",Group21L,"","","","","",Group21R,"","","","","",Group22L,"","","","","",Group22R,"","","","","",Group23L,"","","","","",Group23R,"","","","","",Group24L,"","","","","",Group24R,"","","","",""
Value 253,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25
Value 254,5,5,0,10,0,25,5,5,0,10,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,2,0,10,0,25,5,2,0,10,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,2,0,10,0,25,5,2,0,10,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25
Value 255,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25
Value 256,7,4,0,10,0,25,7,4,0,10,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,2,0,10,0,25,7,2,0,10,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,2,0,10,0,25,7,2,0,10,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25
Value 257,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25
Value 258,1,5,0,10,0,25,1,5,0,10,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,2,0,10,0,25,1,2,0,10,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,2,0,10,0,25,1,2,0,10,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25
Value 259,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25
Value 260,3,4,0,10,0,25,3,4,0,10,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,2,0,10,0,25,3,2,0,10,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,2,0,10,0,25,3,2,0,10,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25
Value 261,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,1,0,10,0,15,4,1,0,10,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15,4,0,0,0,0,15
Value 262,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,15
Value 263,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,1,0,10,0,15,6,1,0,10,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15,6,0,0,0,0,15
Value 264,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15,7,0,0,0,0,15
Value 265,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1,0,10,0,15,0,1,0,10,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15
Value 266,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15,1,0,0,0,0,15
Value 267,2,4,0,10,0,25,2,4,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,12,0,10,0,25,2,12,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,2,0,10,0,25,2,2,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,2,0,10,0,25,2,2,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25
Value 268,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25,3,0,0,0,0,25
Value 269,4,4,0,10,0,25,4,4,0,10,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,13,0,10,0,25,4,12,0,10,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,2,0,10,0,25,4,2,0,10,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,2,0,10,0,25,4,2,0,10,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25,4,0,0,0,0,25
Value 270,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25,5,0,0,0,0,25
Value 271,6,4,0,10,0,25,6,4,0,10,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,12,0,10,0,25,6,12,0,10,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,2,0,10,0,25,6,2,0,10,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,2,0,10,0,25,6,2,0,10,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25,6,0,0,0,0,25
Value 272,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,25
Value 273,0,4,0,10,0,25,0,4,0,10,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,13,0,10,0,25,0,12,0,10,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,2,0,10,0,25,0,2,0,10,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,2,0,10,0,25,0,2,0,10,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25
Value 274,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25,1,0,0,0,0,25
Value 275,2,4,0,10,0,25,2,4,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,12,0,10,0,25,2,12,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,2,0,10,0,25,2,2,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,2,0,10,0,25,2,2,0,10,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25,2,0,0,0,0,25
